,open,high,low,close,num_tick,num_buy,num_sell,volume_buy,volume_sell,max_volume_buy,max_volume_sell,Hasbrouck_lambda,round_size
2019-04-04 17:58:43+00:00,17528.3,17549.108,17176.384869999998,17194.26807,219,124,95,748.1591893800007,1579.0209387200002,60.9914,137.21634,1.7905973071902702e-06,167
2019-04-04 18:07:58+00:00,17293.13378,17331.4953,17060.9,17155.052,173,99,74,1061.94303322,1239.9846399999997,135.1772,129.32572314,-2.4726018892503866e-06,120
2019-04-04 18:44:41+00:00,17154.69125,17371.154,17107.27607,17346.339,152,89,63,1333.5268757399997,971.8292550999995,147.5804,102.1816,9.030702995415592e-07,107
2019-04-04 20:41:56+00:00,17369.351000000002,17447.061,17194.1,17347.41,389,189,200,1415.6698623599996,884.4962879399988,141.02799172,59.75626514,6.5850638639555324e-09,310
2019-04-04 22:14:59+00:00,17347.41,17791.738,17337.23,17646.506999999998,424,151,273,1246.5470742399998,1072.4657273999985,60.0,60.0,-8.146604732019692e-06,363
2019-04-05 00:06:12+00:00,17631.41,17716.403000000002,17526.808999999997,17705.03515,214,110,104,1224.7862731600005,1130.1506559600007,100.0,60.0,2.1001539620850958e-06,141
2019-04-05 01:32:29+00:00,17720.0,17840.1,17692.0,17727.248190000002,296,117,179,1593.7008988,722.9977153799987,100.0,60.0,7.068676208901087e-08,235
2019-04-05 03:53:57+00:00,17727.248190000002,17740.4,17446.605,17583.228,453,134,319,951.4068213199998,1353.0679191999996,86.76312,162.98242,7.910797038971028e-07,381
2019-04-05 04:44:07+00:00,17569.69,17800.0,17560.5,17800.0,256,105,151,1641.7140514799999,672.6828496799994,78.6431348,95.75220148,5.819848250301064e-07,174
2019-04-05 04:55:10+00:00,17804.687869999998,18260.439,17757.3,18171.3,193,81,112,1913.28234858,404.94950172,200.0,136.94718678,8.503984980031637e-07,111
2019-04-05 05:13:28+00:00,18162.004,18450.0,18162.004,18450.0,249,154,95,1392.5707853599997,956.8176093999999,96.0,96.0,8.595199192841867e-07,185
2019-04-05 05:52:55+00:00,18473.55,18473.55,18164.563000000002,18240.0166,224,99,125,818.1550232999998,1557.8581500799999,60.0,110.0676,7.205074185556546e-07,202
2019-04-05 06:07:55+00:00,18236.575,18300.62,18049.00001,18252.5,110,40,70,204.22456231999996,2121.2748,21.509,200.0,-2.387620592834682e-08,88
2019-04-05 06:38:21+00:00,18242.65779,18300.62,18165.852,18198.0,241,109,132,824.2687065199998,1480.7572413600008,200.0,73.4125463,1.6601866863360686e-07,144
2019-04-05 07:35:42+00:00,18200.0,18214.702,18021.96,18086.4,424,277,147,1044.685794419998,1282.0855144799991,60.0,102.14399999999999,-7.479628627733742e-07,329
2019-04-05 08:26:32+00:00,18080.75,18399.0,18066.36529,18383.9,191,90,101,999.9603062200001,1317.7669692000006,60.0,200.0,-7.3241241478229115e-06,142
2019-04-05 09:03:16+00:00,18383.8,18391.5,18182.638,18182.638,151,88,63,648.2029680000002,1783.3246076600003,178.1682,178.12441792,7.374123488675588e-07,118
2019-04-05 09:33:08+00:00,18131.5,18259.71989,18092.70001,18202.67,343,296,47,1114.6890255800006,1187.9692669199999,100.0,200.0,2.62781206242784e-08,222
2019-04-05 10:41:14+00:00,18202.672,18302.31,18182.7,18285.122730000003,204,92,112,933.13378222,1460.7900253199998,117.9542,181.61850224,-6.474633380487786e-07,162
2019-04-05 11:33:26+00:00,18285.12,18409.8,18222.54,18409.8,166,75,91,900.0952895399997,1405.8764133400005,92.854,167.72657546,-2.6757285445890253e-06,110
2019-04-05 12:30:59+00:00,18409.8,18474.414,18230.15,18322.495,243,146,97,1163.0280443400002,1146.8455188399998,118.4,102.14399999999999,-1.1660282249367456e-06,140
2019-04-05 13:10:31+00:00,18338.069,18504.936999999998,18334.1155,18459.544990000002,356,161,195,1425.9075637400001,880.31895954,136.57283999999999,40.0,1.152316702098133e-06,222
2019-04-05 13:27:20+00:00,18460.1,18762.407,18458.29,18729.93173,196,88,108,600.0151309400001,1854.0517657599996,40.0,194.0,-7.834958889269829e-07,116
2019-04-05 13:38:14+00:00,18729.93173,18752.92745,18441.1,18477.614990000002,198,89,109,997.6271848600002,1339.2297954799997,100.0,100.0,2.2122667089164146e-06,111
2019-04-05 13:51:34+00:00,18477.71499,18547.759,18422.7,18422.7,139,94,45,1324.5673963600002,993.8668057599997,192.91510474,140.03783218,-4.1474240758949784e-07,73
2019-04-05 14:06:53+00:00,18409.84725,18453.0,18232.1879,18371.688000000002,246,124,122,1023.8621554599996,1289.059851839999,92.9302,189.84000068,1.5200698001475364e-06,127
2019-04-05 14:56:27+00:00,18371.688000000002,18417.0,18109.765,18150.9795,245,129,116,957.7155742599997,1349.58133328,200.0,90.96715696,3.136050969055177e-06,158
2019-04-05 17:02:23+00:00,18150.9795,18458.596,18063.6,18340.299,542,206,336,1175.63953146,1137.7439151399992,60.0,60.0,-8.831566102693019e-07,420
2019-04-05 17:31:32+00:00,18313.0,18430.0,18300.0,18368.983,162,109,53,1304.6053925800006,996.2602279999998,139.2302,140.0,8.92402762361614e-08,122
2019-04-05 21:03:21+00:00,18368.983,18425.1,18194.2,18292.9,427,251,176,1254.4600380599998,1049.05595716,74.79656,60.0,-2.774238094863289e-07,263
2019-04-05 23:05:22+00:00,18293.0,18589.05,18262.4,18539.0,241,133,108,1422.73380968,878.6718809800007,80.13981912,60.0,7.655906233078833e-07,145
2019-04-06 00:38:46+00:00,18563.0,18652.94432,18359.0,18400.12,315,190,125,1103.437617719999,1196.7778071599998,97.046238,60.0,-1.3921218711555879e-06,269
2019-04-06 02:21:52+00:00,18411.603,18496.00299,18288.8,18496.00299,183,86,97,1443.9391942999998,875.3345063999998,144.69289548,100.0,7.231566542052916e-07,121
2019-04-06 03:35:27+00:00,18496.00299,18496.00299,18327.00001,18362.58,483,177,306,884.4769719999997,1417.438467280001,200.0,102.14399999999999,2.0361656828242793e-07,309
2019-04-06 07:01:50+00:00,18362.58,18500.86,18300.0,18399.99,488,152,336,1042.3996654400012,1269.5528058600005,60.0,78.58857368,-9.396570944997623e-08,411
2019-04-06 08:06:51+00:00,18403.236,18403.336,18071.682,18071.682,238,105,133,414.95484483999996,1951.14225084,58.73876648,159.10418932,6.498415796256236e-07,134
2019-04-06 08:39:20+00:00,18071.682,18250.971,17950.8,17959.621,285,151,134,1052.3993422800002,1280.9286626599999,60.0,175.66144,-0.006906000484665816,173
2019-04-06 08:46:33+00:00,17950.80001,18035.578999999998,17850.06423,17992.401319999997,303,236,67,1346.0277007799998,956.5216614799996,60.0,115.72742764,6.34585650733359e-08,205
2019-04-06 09:37:14+00:00,17992.401319999997,18211.9,17968.803659999998,18120.0,251,127,124,1146.9804277199999,1159.9335481199996,82.53211992,109.0562,3.6323801502265965e-06,152
2019-04-06 11:51:49+00:00,18124.056,18250.54,18087.3,18247.3,640,309,331,1373.0510110199994,955.3465427599998,60.0,40.0,4.958869443864405e-07,291
2019-04-06 12:35:05+00:00,18273.866,18339.593999999997,18184.6,18292.991,178,110,68,1256.7952966399996,1069.9394222199999,153.3962,79.21107384,3.554134031341753e-07,127
2019-04-06 14:02:04+00:00,18316.689,18435.1,18269.5,18345.516,401,169,232,917.3091809200001,1390.7783905,60.0,60.0,-3.2142936350495817e-07,224
2019-04-06 15:00:31+00:00,18347.2,18589.57,18267.381999999998,18568.0,209,125,84,1668.5644719,754.2631050000001,291.11421298,161.09518269999998,6.403779118723238e-07,119
2019-04-06 15:10:30+00:00,18560.86957,18671.6,18354.913,18423.94205,215,114,101,1017.4596227200002,1411.1635904800005,60.004861,200.0,1.403910469452383e-05,145
2019-04-06 15:52:22+00:00,18429.9,18607.756999999998,18323.5,18519.19201,465,264,201,1222.7880866400017,1183.2988396999995,100.6902,160.0,3.204750850235908e-07,328
2019-04-06 16:00:11+00:00,18519.19,18801.0,18519.19,18790.828999999998,244,132,112,1852.7478720399995,447.2920334400001,135.5092,83.86055999999999,4.881630670034356e-07,186
2019-04-06 16:03:36+00:00,18790.828999999998,18974.273,18625.451,18696.6,216,105,111,1031.5916350799998,1276.7241353800002,65.73932868,238.6184,-5.159086513153736e-06,158
2019-04-06 16:28:25+00:00,18696.6,18838.782,18567.38,18762.192,224,126,98,1565.5987181199998,742.7983645599993,299.85286696,45.2,2.5245400737601205e-07,168
2019-04-06 16:47:17+00:00,18762.192,18989.21,18700.6,18806.23877,245,95,150,1060.69139798,1262.0424843999992,79.9502,108.9392,-2.616668325974804e-07,195
2019-04-06 17:15:56+00:00,18806.23877,18846.9,18676.663,18712.31076,166,92,74,1197.80231268,1173.7351737399997,146.67124028,159.8604,-1.8751161293191298e-06,108
2019-04-06 17:54:01+00:00,18696.54,18753.543,18577.049,18650.853890000002,185,104,81,1210.5549007600007,1095.0411867799994,69.9302,101.561,-3.99147651081657e-07,134
2019-04-06 18:26:10+00:00,18650.853890000002,18721.65,18602.081169999998,18705.87146,122,73,49,1595.6016004599999,721.81000124,143.0244,82.7716,2.0540962111370918e-07,86
2019-04-06 19:15:19+00:00,18705.87146,19039.25199,18705.87146,19039.25199,184,122,62,1591.7344067000004,751.0546576399998,109.37137064,156.3816,8.376261766640053e-07,117
2019-04-06 19:35:57+00:00,19039.25199,19233.53,19021.074,19119.0,488,146,342,1079.6022439600001,1222.6167084400072,200.0,72.33301999999999,-2.844037101067352e-07,411
2019-04-06 19:52:38+00:00,19138.048,19369.26019,19058.0,19078.99999,203,117,86,1521.46125162,780.12328438,102.14399999999999,79.7302,-1.1846028713251783e-07,134
2019-04-06 20:19:32+00:00,19080.02,19154.231,18909.73,19154.231,155,64,91,868.39562506,1444.1585522200007,80.9874,162.5388,-4.085019852081682e-07,119
2019-04-06 21:03:34+00:00,19154.326,19183.0,18497.2,18497.2,385,192,193,955.8142507199994,1348.7377276999998,60.0,69.99999998,5.939115434080465e-06,274
2019-04-06 21:07:24+00:00,18444.386000000002,18507.861,18093.545,18126.01219,178,79,99,690.7823091999999,1649.7972589800002,160.0,200.0,1.1249377936244818e-06,129
2019-04-06 21:34:12+00:00,18184.782,18519.3,18059.165,18354.944,386,233,153,1201.4956270399994,1152.3059252399999,60.0,312.3532122,8.653291121215081e-07,247
2019-04-06 22:47:18+00:00,18398.21,18540.239990000002,18310.001,18442.199,550,293,257,935.3665173799964,1367.2369508799995,60.0,315.9416,-1.4541574571211557e-06,414
2019-04-07 01:28:41+00:00,18442.459,18585.34561,18296.8,18461.667,372,117,255,619.2396506799995,1681.3275640600007,60.0,80.0698,-3.0200139069598964e-08,204
2019-04-07 03:04:11+00:00,18461.667,18729.1,18413.2,18696.18301,397,145,252,1362.9306940999998,972.3833682199989,77.9302,139.9302,-3.0900730024979e-06,332
2019-04-07 04:03:19+00:00,18696.58885,18767.89,18573.591,18705.83,274,101,173,695.87517596,1604.68333964,139.9302,102.85907138,-2.1796588516326093e-08,228
2019-04-07 05:37:29+00:00,18705.93,18861.40124,18649.6,18762.008,334,153,181,1049.3991581400005,1257.94967554,60.0,70.22817136,-3.8447512164685465e-07,274
2019-04-07 07:14:20+00:00,18728.054,18890.9,18552.459740000002,18829.246,495,321,174,1192.871173339999,1111.1781042999999,60.0,180.54981086,3.595248553621599e-07,311
2019-04-07 09:04:02+00:00,18829.246,18871.2,18704.20001,18846.7,427,241,186,989.7548248599992,1312.2722938799998,59.9302,115.97049742,1.302787601410697e-06,344
2019-04-07 09:57:41+00:00,18846.6,18846.6,18659.99596,18660.27001,117,39,78,432.03138615999995,1868.1140794599999,66.2346,160.0,3.7834042698993704e-07,74
2019-04-07 13:30:07+00:00,18651.6,18773.145,18523.593,18695.7,475,254,221,1140.3367565400013,1176.9015355000004,61.1101,60.000448,4.280339981913199e-07,296
2019-04-07 14:37:28+00:00,18695.7,18822.892,18649.7,18698.2,163,90,73,1318.40406362,993.5191655,61.20174222,107.03986844,1.3937863277281456e-08,102
2019-04-07 15:56:28+00:00,18716.99999,18719.95822,18515.109,18590.6,213,101,112,890.7794654200002,1433.56099832,89.11338,100.0,6.074668339029937e-07,121
2019-04-07 16:27:25+00:00,18583.64,18622.59,18365.416,18462.644,225,114,111,869.1546190599994,1439.4239338800003,100.0,100.0,1.2255191710784299e-06,145
2019-04-07 17:27:55+00:00,18483.478,18650.0,18449.9,18650.0,224,144,80,1068.9160085800004,1236.42267224,100.0,115.20667698,1.355100371656723e-06,148
2019-04-07 20:03:56+00:00,18650.0,19043.656000000003,18573.662,19011.4099,470,292,178,1429.4016231200003,893.4557817599997,200.0,91.46537258,6.004101600801778e-07,360
2019-04-07 20:12:36+00:00,19011.30907,19352.055,18927.830009999998,19324.1467,170,68,102,845.01414796,1459.1310550199998,80.06,160.0,-2.3117067150642167e-06,116
2019-04-07 20:17:47+00:00,19289.885009999998,19530.241,19275.30301,19359.95001,249,56,193,733.3320337400002,1664.9385146600002,200.0,226.6952,-8.200680482621876e-08,220
2019-04-07 20:17:57+00:00,19359.95001,19504.4,18851.943890000002,19398.83583,27,2,25,1.4919088600000001,2363.7403400000003,0.89190886,246.68426000000002,-7.518649566310447e-08,23
2019-04-07 20:19:03+00:00,19395.658,19499.99999,19395.658,19422.94862,134,81,53,1576.3988128,754.2370947200001,192.56482874,157.08820568,7.719258578721265e-08,94
2019-04-07 20:35:11+00:00,19422.94862,19518.639,19246.879,19427.81686,310,182,128,1119.5835298799996,1297.3157339,155.70233868,155.70233868,9.835774712273786e-08,192
2019-04-07 20:38:33+00:00,19436.562019999998,19446.43941,18800.30001,19171.006999999998,318,195,123,1349.3979646599998,962.1325933799999,131.9302,81.30149186,-1.3685409787759782e-06,178
2019-04-07 21:22:32+00:00,19184.21565,19374.51699,19106.729,19294.0,392,241,151,1122.93477154,1179.3468698400002,113.3322,131.9302,9.481644011152823e-07,171
2019-04-07 22:20:47+00:00,19294.0,19373.5,19077.9,19327.8,326,204,122,791.7214384799998,1509.67950032,60.0,160.0,-3.3120294822843097e-07,166
2019-04-07 22:48:58+00:00,19327.8,19646.26923,19295.8,19446.0,356,257,99,1265.0492066799998,1049.6857303399997,124.5663,60.14888816,4.337909354958217e-07,155
2019-04-07 23:05:59+00:00,19446.0,19478.6,19054.83871,19196.71,197,96,101,869.8044017999995,1438.7052482599995,60.0,106.98970712,1.0365841577064003e-06,145
2019-04-07 23:35:20+00:00,19196.71,19405.0,19128.8099,19405.0,249,101,148,1095.04672752,1221.0801142,160.0,160.0,-7.322796110555508e-07,179
2019-04-08 00:13:31+00:00,19405.0,19497.4,19270.451,19443.18443,268,188,80,1247.1486024799995,1092.5974701199998,100.0,191.76418138,1.6159548822743693e-07,195
2019-04-08 00:25:45+00:00,19449.9,20180.0,19449.9,20180.0,211,134,77,1738.7144201199999,566.5018570999998,102.3578629,60.0,1.238695210523845e-06,178
2019-04-08 00:33:31+00:00,20180.0,20302.45622,19935.386000000002,20260.871580000003,187,76,111,864.4898468000001,1444.92919622,200.0,174.7866,-2.4805587675330333e-07,128
2019-04-08 00:45:16+00:00,20233.39,20596.8,20113.006999999998,20208.3,278,160,118,936.3315152799997,1415.8038540000005,59.9302,145.5302,2.4559722424746313e-06,236
2019-04-08 00:51:28+00:00,20206.321,20448.0,20200.0,20300.0,112,57,55,1174.63660786,1137.5339116799998,100.0,93.2966,1.2020128566529791e-06,96
2019-04-08 01:11:29+00:00,20335.015,20539.69054,20294.912,20495.0,234,143,91,1128.2867423399998,1188.6390551599998,60.0,105.67118456,1.27506819249118e-06,175
2019-04-08 01:24:30+00:00,20498.0,20505.0,20179.43529,20200.0,279,178,101,1390.1826925600028,985.7926159799998,100.0,80.0,-1.0377453429536386e-06,258
2019-04-08 01:40:14+00:00,20200.0,20350.1,20101.0,20350.02,307,170,137,749.32820308,1569.8718889799998,60.0,160.0,-3.4182258904596953e-07,285
2019-04-08 01:54:06+00:00,20350.02,20489.5,20317.9,20356.42909,199,107,92,635.1618205799991,1713.3589968999997,68.9402,140.0,-1.755183006943392e-08,176
2019-04-08 02:07:43+00:00,20356.42909,20760.2052,20271.50634,20647.81,151,132,19,2114.777673639999,209.92221132000003,252.83208962,40.1302,3.26671075800117e-07,131
2019-04-08 02:14:22+00:00,20664.786,20719.148999999998,20522.89,20599.9,223,124,99,484.82910445999846,1817.8229443800014,40.0,152.687,1.244587493101697e-07,192
2019-04-08 02:45:07+00:00,20599.9,20600.0,20284.541719999997,20300.01,553,376,177,886.8714980399969,1420.8193824400028,60.0,165.58503282,-1.3921257564170037e-06,461
2019-04-08 03:03:16+00:00,20297.148269999998,20297.148269999998,19966.48001,20067.0107,194,110,84,797.4392442599996,1604.9759075400002,63.559,158.814,8.837893261686215e-07,175
2019-04-08 03:27:05+00:00,20051.0,20256.69,19980.16001,20157.1,216,145,71,946.4452196799988,1353.6895949200002,199.2,400.0,9.24791020203586e-07,195
2019-04-08 03:50:22+00:00,20144.6,20209.21,20000.0,20061.075,398,322,76,1385.6146452600008,923.2247115399999,160.93383632,66.66087874,-1.2893175562274364e-07,290
2019-04-08 04:20:00+00:00,20061.075,20299.07316,20040.104,20261.931819999998,231,121,110,1545.4694798199998,755.6436714199999,194.896,60.0,2.0888763154807985e-06,205
2019-04-08 05:00:25+00:00,20261.931819999998,20500.0,20161.31385,20500.0,213,129,84,1439.6913265599997,918.5971347399999,139.93020002,82.12127986,7.483795090595846e-07,180
2019-04-08 05:46:13+00:00,20498.52384,20500.0,20142.456469999997,20200.1,401,259,142,697.9386410599992,1606.2847255199997,141.92210469999998,79.377,7.420998121652433e-07,217
2019-04-08 07:10:47+00:00,20200.1,20323.0,19958.452,19993.29838,536,349,187,1081.2218741999993,1227.9220307599994,98.0,99.70763586,-5.07155023783584e-07,373
2019-04-08 07:28:45+00:00,20012.30125,20023.91919,19668.12,19882.5,365,260,105,1393.8917852400068,949.7904101999998,110.00338282,89.1028,-3.0530897345953327e-07,251
2019-04-08 07:51:05+00:00,19902.795,19989.72,19864.7,19928.86,248,211,37,1907.2565101800085,454.79717271999965,200.0,63.0342,6.646454452603751e-08,222
2019-04-08 08:30:02+00:00,19942.288,20031.441280000003,19778.0099,19891.114230000003,276,190,86,1109.8157775799978,1242.2583114999995,200.0,137.3,-2.1038644611317508e-07,252
2019-04-08 08:37:40+00:00,19916.88998,19956.509,19751.721990000002,19863.2,82,40,42,837.0933168599994,1464.7615551,305.53892,200.0,1.1066960595891981e-07,69
2019-04-08 08:58:51+00:00,19845.21069,20061.762,19741.98949,20032.54799,200,101,99,1006.6453665799994,1341.9720791199993,115.36353999999999,200.0,3.1771820231607516e-06,122
2019-04-08 09:20:15+00:00,20032.54799,20140.7187,19902.38001,20068.6,185,132,53,1168.85222042,1134.7489001599997,200.0,141.9314,1.2653782832671715e-07,133
2019-04-08 10:53:40+00:00,20068.6,20150.0,19890.371,19953.303,385,200,185,875.5846369999995,1433.9866180199995,60.0,60.0,5.230631241711746e-07,294
2019-04-08 11:08:10+00:00,19953.303,19960.06999,19660.517,19663.64428,243,106,137,427.85902045999944,1916.5189742399994,20.0698,104.9884,4.057841838610405e-07,188
2019-04-08 11:29:20+00:00,19663.64428,19896.8,19371.80001,19514.98,181,67,114,588.63272986,1711.5944711,60.0,100.0,2.5646741331721136e-07,123
2019-04-08 11:53:33+00:00,19551.9,19759.0,19309.66,19394.8,292,158,134,946.0152715199996,1362.6836474999996,100.0,99.439444,9.507573266779031e-07,216
2019-04-08 12:47:57+00:00,19394.8,19771.41,19302.1,19699.9,560,362,198,1255.7543654600001,1054.5909411999994,115.5,60.0,7.809404338178897e-07,260
2019-04-08 13:46:08+00:00,19700.0,19890.56999,19694.311,19844.988980000002,263,142,121,1598.6951281399997,763.7364789999995,160.0,40.0,4.599623604496017e-07,151
2019-04-08 14:27:35+00:00,19806.19,19834.567,19614.4,19807.86649,262,116,146,780.0647070799997,1577.5783186399997,60.0,108.44234499999999,1.1243551396930698e-07,150
2019-04-08 15:01:33+00:00,19807.86649,19901.9,19725.15,19810.0,214,121,93,1030.2398463599989,1275.9230952000005,60.0,190.7226,-3.0795671177331315e-08,142
2019-04-08 15:36:22+00:00,19813.759,20185.734,19794.3,20075.54263,275,151,124,1435.9134885599997,878.5985941799996,100.81060968,60.0,1.0913329196894453e-06,147
2019-04-08 16:06:14+00:00,20086.2,20315.0,19974.6,20315.0,227,178,49,1761.2862937999994,558.21834154,198.5,200.0,3.785157005252091e-07,109
2019-04-08 16:20:44+00:00,20315.0,20400.0,19973.62338,20012.36,168,93,75,1494.6877315799995,807.9972205399997,232.57522000000003,200.0,-1.3515670429854995e-06,108
2019-04-08 17:28:19+00:00,20012.36,20071.05185,19734.963,19795.89999,267,145,122,1167.7159159199996,1219.87272228,199.85635114,200.0,-1.612920867950243e-06,187
2019-04-08 19:13:46+00:00,19795.89999,19986.0,19698.773,19904.955,381,159,222,622.9273693800001,1718.6782378399998,60.0,99.36399999999999,-2.1941884609719238e-07,232
2019-04-08 19:34:08+00:00,19851.91831,20016.39798,19805.8,19893.85,203,131,72,1160.9706998999998,1150.3076060399999,60.0,200.0,-5.4714797364306696e-08,136
2019-04-08 20:26:31+00:00,19893.85,19959.98577,19721.6,19887.4,315,212,103,1289.8204739799987,1062.6415321399998,109.84724296,109.84724296,-2.0194909286905565e-08,192
2019-04-08 20:47:13+00:00,19887.4,20114.99399,19856.86733,20113.176,108,60,48,2084.73890736,215.54694343999995,213.12029728,23.782984399999997,4.88987406443021e-07,64
2019-04-08 21:01:12+00:00,20113.176,20274.724,20080.622890000002,20267.88585,181,94,87,1727.2968451399997,578.8624373999999,200.0,153.00175090000002,4.242779990492625e-07,109
2019-04-08 21:07:46+00:00,20248.94428,20393.73201,20185.63,20199.053,129,75,54,1468.9543209,877.4236919399997,208.93,200.0,-2.7084573435841765e-07,86
2019-04-08 21:44:57+00:00,20176.09,20281.8,20050.0,20060.51338,183,106,77,1109.4047401399996,1231.9397038999994,147.07170178,200.0,-3.060529953391245e-06,108
2019-04-08 22:08:24+00:00,20121.447330000003,20350.0,18875.0,20315.99,211,128,83,1429.71096468,909.6212398,60.001447999999996,60.0,7.414819187538871e-07,101
2019-04-08 22:27:06+00:00,20315.99,20315.99,20112.664,20207.88135,200,102,98,1269.0613029400001,1125.2982999,200.0,199.7609096,-1.6568528321501798e-06,64
2019-04-08 23:01:09+00:00,20237.61,20265.4863,20008.821,20009.089340000002,427,90,337,857.0767276799994,1446.4580133199975,108.0342,131.9482,3.027604634472451e-07,92
2019-04-08 23:31:02+00:00,20006.98764,20090.0,19833.00001,20088.81938,261,169,92,947.9596500799997,1357.92494418,113.18691324,175.3502,3.479298301193772e-07,180
2019-04-08 23:49:03+00:00,20088.81938,20205.47914,20050.0,20095.30157,178,95,83,1880.8592144400002,421.21975888,192.15322658,28.014,1.351232696732191e-08,112
2019-04-09 00:37:21+00:00,20095.30157,20104.0,19946.1,20070.0,220,102,118,1548.9018576600004,752.31259518,112.55816094,200.0,-1.6205844492502425e-07,141
2019-04-09 01:32:56+00:00,20072.511000000002,20085.0,19546.22,19750.0,341,219,122,896.1601311999996,1463.32326638,99.90464746,200.0,1.7795266263506765e-05,202
2019-04-09 02:10:32+00:00,19750.0,19960.0,19748.1,19959.9,346,295,51,1811.9990286400027,489.13950411999974,240.0,74.0,2.1285292285095552e-07,196
2019-04-09 03:04:18+00:00,19959.9,19960.0,19733.712,19810.0,457,240,217,1002.3319043399998,1311.2363237599996,184.0,60.0,6.454065932032725e-07,389
2019-04-09 03:51:48+00:00,19819.5,19860.0,19615.2,19742.042,282,168,114,968.1805929799983,1335.43972496,134.45585862,134.45585862,-4.555026621665905e-06,190
2019-04-09 05:06:46+00:00,19732.57317,19831.213,19600.0,19600.0,530,334,196,820.1934001999982,1498.9611304399996,60.0,100.0,1.6455033823704773e-05,437
2019-04-09 05:51:19+00:00,19600.0,19643.5,19366.2,19643.5,297,156,141,1038.10995322,1294.9956504600004,60.0,68.29164684,-1.218805946144186e-06,165
2019-04-09 06:53:42+00:00,19650.0,19720.0,19609.164569999997,19673.0,406,297,109,1527.6259064000003,773.3255435799997,60.0,89.2366,3.085987500175131e-08,257
2019-04-09 08:45:51+00:00,19673.0,19784.85,19520.0,19698.898999999998,515,321,194,1602.7990654999999,704.6224273999997,60.0,30.005145000000002,3.482160499378187e-08,361
2019-04-09 09:06:55+00:00,19698.898999999998,19845.163,19692.05,19741.71775,232,118,114,1765.6007365199991,534.45291046,123.6608,60.0,1.1227760573591771e-07,136
2019-04-09 09:58:40+00:00,19741.71775,19807.47075,19597.564,19640.0,183,94,89,1503.268768719999,826.6147561599998,125.2202,73.43990409999999,-6.18444693109201e-07,137
2019-04-09 10:47:55+00:00,19640.0,19759.201,19485.0,19733.547130000003,341,207,134,1355.2637598199997,977.7986638799998,185.4,60.0,2.291484334701501e-07,206
2019-04-09 11:11:26+00:00,19744.572,19871.69401,19652.764,19800.931,172,111,61,1333.9174298599999,968.08794656,100.0,175.952,1.9779702764643254e-07,81
2019-04-09 12:34:44+00:00,19801.5,19952.7,19754.0,19911.0,420,168,252,1588.9811847600001,740.6509016999994,140.0,37.59825712,1.0964261227469453e-06,300
2019-04-09 13:48:57+00:00,19911.91,19911.91,19700.0,19846.799,207,88,119,691.0800285599996,1608.96840154,123.66,217.6674,1.781376311566056e-07,141
2019-04-09 14:15:23+00:00,19846.799,19846.799,19630.33487,19630.33487,308,147,161,885.4467657999999,1469.6206307799998,160.0,136.59553916,7.977321505140622e-07,237
2019-04-09 16:47:01+00:00,19646.192890000002,19841.90534,19628.0,19721.37898,289,126,163,1656.2953444599998,644.4367791599998,200.0,100.0,4.968473412091104e-07,169
2019-04-09 20:25:20+00:00,19692.1,19766.49999,19618.865,19766.49999,184,69,115,1420.38027662,915.3570727000003,200.0,115.43965678,1.1088560910890724e-06,98
2019-04-09 22:52:30+00:00,19760.7,19837.7,19500.0,19581.92305,404,162,242,1122.6201449799992,1182.8999994599994,200.0,95.28279492,6.628948165230897e-07,265
2019-04-10 00:08:44+00:00,19598.4509,19672.29723,19530.0,19580.41573,344,152,192,1286.7658624800004,1063.3654272999993,155.10978586,160.0,-1.4221092227124553e-08,285
2019-04-10 01:08:04+00:00,19580.41573,19775.85,19500.0,19730.0,329,165,164,1777.7960503200006,523.6922036599993,119.9302,60.0,2.719707434520418e-07,189
2019-04-10 01:42:28+00:00,19730.0,20045.0,19693.467,20035.565,421,157,264,1910.230518120001,394.2160069199986,183.0266,20.0698,6.411337306714659e-07,335
2019-04-10 03:00:34+00:00,20024.80559,20045.87536,19852.772,20041.174,475,228,247,1306.9398906999982,993.4179186999987,111.1,100.5802,3.1099107690276494e-08,341
2019-04-10 03:54:31+00:00,20049.7,20085.0,19908.8,19913.33478,337,159,178,1047.0273557399998,1404.9152777199997,100.0,199.48011718,5.489910204362189e-07,268
2019-04-10 05:57:56+00:00,19913.33478,20145.0,19900.0,20145.0,276,133,143,1432.9926809199994,897.7808071599986,103.66426514,181.2807675,6.606771132353717e-07,174
2019-04-10 07:04:47+00:00,20145.0,20340.69438,20131.42544,20150.0,337,177,160,1582.2985033399991,757.1208268799999,100.0,96.0,1.202129359341343e-08,189
2019-04-10 08:06:37+00:00,20125.306269999997,20180.968999999997,20050.201,20081.373,162,46,116,270.45658230000004,2039.3876661399995,60.0,150.0,9.58863352610577e-08,96
2019-04-10 10:18:47+00:00,20098.99,20152.1,19930.0,19930.0,286,123,163,620.6001187800002,1743.9926687200002,60.0,102.0,3.359754162239216e-07,193
2019-04-10 12:05:52+00:00,19930.0,20091.9,19908.93,20052.1,291,192,99,1410.9690110799993,914.8619815999999,57.40739716,115.66429848,2.1360039914166345e-07,111
2019-04-10 13:45:54+00:00,20052.1,20233.63174,19998.0,20094.05368,343,136,207,1108.69547974,1203.8658301199994,182.782,71.7728,-1.6986308427086574e-07,205
